idx,bias
562,-2.106847047805786
563,-2.5153119564056396
564,-2.5955028533935547
565,-1.6102445125579834
566,-1.1860185861587524
567,-1.8159496784210205
568,-2.1146047115325928
569,-3.3185367584228516
570,-2.7721588611602783
571,-2.216393232345581
572,-2.3586533069610596
573,-2.081615447998047
574,-1.1911704540252686
575,-3.3099253177642822
576,-2.233846426010132
577,-2.450472831726074
578,-1.6412873268127441
579,-3.021491527557373
580,-2.402167558670044
581,-2.205366849899292
582,-1.530813217163086
583,-1.7580749988555908
584,-1.9896982908248901
585,-2.181664228439331
586,-3.6931354999542236
587,-2.8896727561950684
588,-2.570672035217285
589,-3.1832854747772217
590,-3.241673469543457
591,-1.8310728073120117
592,-2.087005853652954
593,-2.6238298416137695
594,-2.8964128494262695
595,-2.379382848739624
596,-2.3273239135742188
597,-2.1188888549804688
598,-2.342604637145996
599,-2.5345184803009033
600,-1.9132664203643799
601,-2.4904608726501465
602,-1.474347710609436
603,-2.9913907051086426
604,-2.4359755516052246
605,-2.3232555389404297
606,-1.9019668102264404
607,-2.5828824043273926
608,-2.2662699222564697
609,-3.6415560245513916
610,-2.9564566612243652
611,-2.0921216011047363
612,-2.2900960445404053
613,-2.12447452545166
614,-3.0966155529022217
615,-2.9985427856445312
616,-1.43828547000885
617,-2.906672477722168
618,-3.203521966934204
619,-2.814512014389038
620,-1.3340790271759033
621,-2.1192941665649414
622,-2.1552364826202393
623,-2.1269078254699707
624,-2.147300958633423
625,-1.2396719455718994
626,-1.7778769731521606
627,-1.1334043741226196
628,-2.934908866882324
629,-2.5074119567871094
630,-2.2921483516693115
631,-2.569143533706665
632,-2.0829598903656006
633,-1.9308134317398071
634,-2.487427234649658
635,-2.3134682178497314
636,-1.7941242456436157
637,-2.7924532890319824
638,-2.7515370845794678
639,-2.842576026916504
640,-3.152789354324341
641,-2.3400628566741943
642,-1.9037669897079468
643,-2.638397216796875
644,-1.9123798608779907
645,-1.8486206531524658
646,-3.392703056335449
647,-2.5209062099456787
648,-2.147559404373169
649,-2.8930697441101074
650,-2.560325860977173
651,-2.2022523880004883
652,-1.9299132823944092
653,-3.0738344192504883
654,-2.5978751182556152
655,-2.812068223953247
656,-3.1608028411865234
657,-2.6550180912017822
658,-2.736219644546509
659,-2.2278854846954346
660,-2.2729644775390625
661,-2.2757840156555176
662,-2.3822975158691406
663,-1.2068842649459839
664,-2.4975619316101074
665,-2.256951332092285
666,-2.9214749336242676
667,-2.4353044033050537
668,-3.513444662094116
669,-1.9079314470291138
670,-3.207204580307007
671,-1.3722721338272095
672,-3.1495773792266846
673,-2.6849608421325684
674,-2.827451705932617
675,-2.3966903686523438
676,-1.9963394403457642
677,-2.537309169769287
678,-2.2634856700897217
679,-2.607027769088745
680,-1.4358018636703491
681,-2.401106595993042
682,-1.5833770036697388
683,-2.775385618209839
684,-3.4505369663238525
685,-2.8688347339630127
686,-2.190478563308716
687,-2.018008232116699
688,-2.9716873168945312
689,-2.894129991531372
690,-2.803466796875
691,-2.258509635925293
692,-3.0118601322174072
693,-2.3575005531311035
694,-2.3198750019073486
695,-3.6688621044158936
696,-2.4190313816070557
697,-1.72761070728302
698,-2.7614431381225586
699,-1.8264738321304321
700,-3.964076519012451
701,-2.259012460708618
702,-3.185389995574951
703,-2.4801948070526123
704,-3.0336878299713135
705,-2.6274654865264893
706,-3.4540140628814697
707,-2.8096368312835693
708,-2.4737534523010254
709,-1.4761340618133545
710,-2.1621899604797363
711,-3.4362878799438477
712,-1.863188624382019
713,-2.519071102142334
714,-3.867908477783203
715,-2.3240444660186768
716,-2.4574692249298096
717,-3.0589652061462402
718,-3.0072970390319824
719,-2.1118412017822266
720,-3.1115520000457764
721,-1.9538432359695435
722,-2.734489917755127
723,-2.4800381660461426
724,-3.283513069152832
725,-2.040740489959717
726,-2.7835028171539307
727,-3.459787607192993
728,-2.7122461795806885
729,-2.672492265701294
730,-3.284534215927124
731,-2.990891218185425
732,-3.699970006942749
733,-2.2614052295684814
734,-2.3389668464660645
735,-2.191377878189087
736,-2.3592357635498047
737,-3.12880802154541
738,-2.0883657932281494
739,-3.3622984886169434
740,-2.5161681175231934
741,-2.7870066165924072
742,-2.372812032699585
743,-2.076991558074951
744,-1.7736752033233643
745,-2.9412147998809814
746,-2.6601333618164062
747,-2.2922298908233643
748,-2.5291781425476074
